,us equity,eu equity,em equity,us gov,eu gov,us corp,eu corp,us real,eu real,comm
03/04/2012,31.19,27.88,29.79,202.51,173.337,158.6853,131.256,22.28920285,29.9416,33.03
04/04/2012,30.79,27.185,29.5,201.7,173.389,157.5665,130.932,22.04484736,29.1578,32.45
05/04/2012,30.88,27.113,29.94,202.18,174.24,157.5738,131.189,21.96106834,29.2003,32.5
06/04/2012,30.88,27.113,29.94,202.18,174.24,157.5738,131.189,21.96106834,29.2003,32.5
09/04/2012,30.88,27.113,29.94,202.18,174.24,157.5738,131.189,21.72718523,29.2003,32.5
10/04/2012,30.325,26.3,29.01,204.18,175.272,158.2349,131.066,21.25939443,28.5927,32.14
11/04/2012,30.23,26.55,29.15,204.1,174.73,157.5883,130.642,21.53167626,28.9451,32.12
12/04/2012,30.5,26.663,29.47,203.76,174.653,158.0387,130.709,21.82841822,29.1882,32.48
13/04/2012,30.35,26.055,29.48,204.27,175.26,158.6635,130.642,21.73765761,28.8419,32.19
16/04/2012,30.215,26.15,29.31,204.67,175.311,158.7724,130.318,22.03437499,28.6839,31.74
17/04/2012,30.575,26.895,29.48,204.175,174.911,158.7434,130.329,22.22287779,29.255,31.9
18/04/2012,30.565,26.415,29.39,204.24,175.401,158.9177,130.307,22.0727737,28.9694,31.57
19/04/2012,30.575,25.96,29.41,204.38,175.595,159.2592,130.251,22.0727737,28.9391,31.74
20/04/2012,30.555,26.315,29.35,204.25,175.376,159.0122,130.05,22.34156474,28.9937,32.13
23/04/2012,30.07,25.55,28.78,204.88,176.163,159.1284,130.285,22.11117242,28.4105,31.62
24/04/2012,30.325,25.95,28.86,204.9,175.53,158.787,130.039,22.44279773,28.8844,31.8
25/04/2012,30.615,26.445,28.94,204.41,175.04,158.9105,130.073,22.70114097,29.1639,31.72
26/04/2012,30.725,26.463,28.99,204.74,175.801,159.2737,130.329,22.75699365,29.1396,32.01
27/04/2012,30.925,26.685,29.09,204.72,175.608,159.2592,130.419,22.91407932,29.4434,32.02
30/04/2012,30.82,26.285,29.1,204.975,176.111,159.9276,130.62,22.85473585,29.176,31.97
01/05/2012,31.16,26.285,29.1,204.79,176.111,159.7605,130.62,23.10258212,29.176,31.97
02/05/2012,30.855,26.18,29.34,205.01,176.73,160.3199,131.066,23.0676742,29.2611,31.83
03/05/2012,30.905,26.133,29.32,205.29,176.666,160.2181,131.111,22.98738597,29.4191,31.47
04/05/2012,30.32,25.805,28.95,205.64,177.04,160.6104,131.379,22.78491999,28.9026,30.92
07/05/2012,30.32,26.19,28.97,205.64,176.782,160.6104,131.334,22.94549645,29.3583,30.88
08/05/2012,29.8,25.693,28.51,205.855,177.569,160.8502,131.569,22.90360694,29.012,30.57
09/05/2012,29.925,25.568,28.5,205.84,177.776,160.5378,131.479,22.8303003,28.6657,30.49
10/05/2012,30.01,25.868,28.6,205.59,177.569,160.2617,131.468,22.84775426,28.7689,30.6
11/05/2012,30.11,25.995,28.59,205.855,177.763,160.4579,131.446,22.89662536,29.1639,30.49
14/05/2012,29.67,25.425,27.94,206.61,178.472,160.5596,131.457,22.60686498,28.69,29.92
15/05/2012,29.48,25.17,27.94,206.62,178.345,160.5523,131.29,22.48817803,28.3801,29.92
16/05/2012,29.405,25.078,27.46,206.62,178.239,159.8985,131.01,22.24033175,28.4226,29.91
17/05/2012,29.085,24.75,27.32,207.08,178.769,159.5643,131.2,21.59104432,28.3376,30.01
18/05/2012,28.76,24.715,26.94,207.32,178.769,158.6925,130.575,21.32925945,28.2464,30.19
21/05/2012,28.81,24.91,27.06,207.37,178.703,158.3801,130.486,21.79351029,28.4773,30.2
22/05/2012,29.27,25.435,27.39,206.92,178.133,157.8643,130.486,21.8353998,28.9816,30.15
23/05/2012,28.685,24.753,26.77,207.45,179.299,158.6934,130.899,21.86681694,28.546,29.42
24/05/2012,29.125,24.998,27.09,206.89,179.087,158.2971,130.899,21.96455913,29.0975,29.61
25/05/2012,29.165,25.108,27.14,207.03,179.312,158.4879,130.675,21.87728932,29.0666,29.64
28/05/2012,29.15,24.95,27.49,207.15,179.431,158.7521,130.955,21.87728932,29.017,29.74
29/05/2012,29.37,25.085,27.84,207.26,179.352,158.9136,130.966,22.18796986,29.0913,29.64
30/05/2012,29.04,24.665,27.54,208.03,180.504,159.3833,131.111,21.66086017,28.8372,29.04
31/05/2012,28.78,24.605,27.6,209.04,181.06,159.8677,131.167,21.82492743,28.8372,28.89
01/06/2012,28.29,24.118,27.17,209.69,181.444,159.7943,131.178,21.29081156,28.2733,28.56
04/06/2012,28.29,24.21,26.85,209.69,180.954,159.7943,131.167,21.14419827,28.391,28.41
05/06/2012,28.29,24.285,26.94,209.69,180.994,159.7943,131.144,21.58054736,28.453,28.55
06/06/2012,28.92,24.898,27.61,209.17,179.616,159.4861,130.463,22.05881053,29.3764,28.98
07/06/2012,29.04,24.945,27.99,208.13,179.06,159.6329,130.754,21.90172486,29.3826,28.87
08/06/2012,28.955,24.978,27.63,208.4,179.55,160.0879,131.089,22.21240541,29.2525,28.6
11/06/2012,29.1,24.915,27.65,208.37,179.934,160.4035,131.557,21.71322206,28.7629,28.68
12/06/2012,29.045,24.975,27.9,208.11,178.544,159.853,130.876,21.91917883,28.4964,28.68
13/06/2012,29.16,24.99,27.82,207.94,177.775,159.7062,130.72,21.80747346,28.453,28.6
14/06/2012,29.21,25.06,27.62,208.08,177.908,159.6475,130.62,22.12513559,28.6575,28.62
15/06/2012,29.45,25.408,27.87,208.45,178.464,160.7998,130.642,22.26127651,29.0108,28.7
18/06/2012,29.54,25.16,28.21,208.51,178.941,160.7705,131.01,22.44628852,28.8063,28.72
19/06/2012,29.85,25.67,28.52,208.38,177.497,160.4769,130.352,22.53704913,29.2401,29
20/06/2012,29.85,25.773,28.43,207.85,176.65,160.8218,130.608,22.52657675,29.457,28.81
21/06/2012,29.58,25.68,28.12,208.38,177.564,161.7466,131.153,22.16004352,29.3516,28.43
22/06/2012,29.265,25.538,27.79,208.05,176.848,161.453,131.107,22.16353431,29.3083,28.24
25/06/2012,28.955,24.865,27.35,208.57,178.345,161.4384,131.425,22.05148479,28.8868,28.49
26/06/2012,28.91,24.873,27.53,208.39,177.934,161.6439,131.187,22.12538143,28.9054,28.65
27/06/2012,29.27,25.325,28,208.34,177.087,161.7026,130.937,22.21338873,29.2959,29.08
28/06/2012,29.045,25.225,27.69,208.8,177.934,162.3484,131.085,22.45624465,29.1719,28.73
29/06/2012,29.84,26.47,28.28,208.1,177.113,161.8787,131.312,23.02998839,30.0272,29.5
02/07/2012,30.05,26.8,28.59,208.91,177.789,163.1631,131.8,23.28341502,30.6779,29.65
03/07/2012,30.24,27.1,29.12,208.47,177.656,162.9429,131.993,23.42068675,30.7585,30.53
04/07/2012,30.245,27.045,29.1,208.47,178.703,163.7136,132.401,23.42068675,30.8577,30.35
05/07/2012,30.185,26.705,29.51,208.73,179.603,163.5595,132.787,23.27635968,30.8143,30.74
06/07/2012,29.76,26.125,29.08,209.08,180.371,163.6842,132.969,23.33267944,30.7957,30.16
09/07/2012,29.735,26.035,28.84,209.35,180.438,163.5595,132.833,23.35731166,30.6841,30.57
10/07/2012,29.73,26.223,29.06,209.56,180.517,163.9998,132.89,23.10742499,30.7461,30.53
11/07/2012,29.49,26.293,28.97,209.67,180.981,163.9191,133.151,23.1320572,30.7957,30.53
12/07/2012,29.27,26.05,28.49,209.76,181.259,164.2714,133.287,23.20243846,30.5974,30.3
13/07/2012,29.72,26.425,28.98,209.86,181.206,164.0365,133.276,23.48755264,31.0374,30.93
16/07/2012,29.86,26.36,28.83,210.39,181.577,164.8585,133.435,23.53330169,31.2667,31.21
17/07/2012,29.71,26.355,29.06,209.99,181.643,164.9686,133.491,23.75858073,31.2419,31.29
18/07/2012,30.17,26.755,29.19,210.05,181.987,165.4604,133.798,23.61779362,31.3968,31.46
19/07/2012,30.32,26.97,29.38,209.97,181.749,166.2163,133.945,23.37139774,31.6819,31.96
20/07/2012,30.135,26.22,29.26,210.26,182.398,166.3264,134.15,23.2482121,31.3411,31.92
23/07/2012,29.625,25.508,28.56,210.65,182.199,165.7393,133.821,23.07925281,30.5416,31.43
24/07/2012,29.56,25.185,28.58,210.79,181.444,165.5631,133.537,23.00181622,30.7709,31.03
25/07/2012,29.36,25.27,28.55,211.04,181.139,165.8934,133.48,22.99127009,31.1923,31.17
26/07/2012,29.81,26.323,28.61,210.805,180.504,166.1136,133.423,23.19540771,31.6943,31.4
27/07/2012,30.27,26.915,29.1,210,179.722,165.6512,133.332,23.41714679,31.8369,31.58
30/07/2012,30.485,27.36,29.55,209.99,180.053,166.231,133.798,23.52627094,32.0724,31.87
31/07/2012,30.545,27.235,29.64,210.33,181.1,166.8328,134.229,23.49106802,31.905,31.7
01/08/2012,30.33,27.335,29.62,210.15,180.093,166.6053,134.093,23.37842849,32.1343,31.43
02/08/2012,30.065,26.52,29.42,210.43,181.603,166.8989,134.536,23.44531897,31.936,31.29
03/08/2012,30.67,27.75,29.76,209.47,179.497,166.2677,133.968,23.62833975,32.469,31.84
06/08/2012,30.78,28.065,29.89,209.62,179.709,166.6494,134.422,23.60370754,32.562,31.77
07/08/2012,30.885,28.58,30.03,208.84,178.835,166.1062,134.49,23.32564869,32.562,31.98
08/08/2012,30.89,28.51,30.22,208.66,179.285,165.9228,134.854,23.16726012,32.5124,32
09/08/2012,30.92,28.55,30.49,208.13,179.166,165.1668,135.081,23.0933389,32.407,32.21
10/08/2012,30.86,28.365,30.41,208.65,180,165.6952,135.467,23.12500186,32.3823,32.04
13/08/2012,30.85,28.288,30.04,208.81,179.881,165.8347,135.376,23.10742499,32.2831,31.76
14/08/2012,31.05,28.49,30.38,208.21,178.901,165.3429,135.16,23.05813598,32.4256,31.71
15/08/2012,30.955,28.488,30.3,207.54,177.945,164.6237,135.001,23.16372016,32.4256,31.82
16/08/2012,31.105,28.785,30.21,207.24,178.251,164.5503,135.115,23.3397102,32.4814,32.09
17/08/2012,31.205,28.955,30.24,207.22,178.798,164.6751,135.296,23.34676553,32.6054,32.19
20/08/2012,31.17,28.905,30.07,207.19,178.531,164.6604,135.308,23.27987506,32.4442,32.28
21/08/2012,31.38,29.133,30.06,206.86,178.025,164.4989,135.115,23.32916407,32.2769,32.68
22/08/2012,31.075,28.72,29.64,207.84,179.091,165.368,135.376,23.31507798,32.132,32.74
23/08/2012,31.08,28.415,29.44,208.59,180.064,166.0271,135.546,23.24469672,31.9113,32.9
24/08/2012,31.09,28.5,29.42,208.52,180.131,165.8864,135.308,23.32213332,31.8545,32.66
27/08/2012,31.09,28.81,29.35,208.52,180.277,165.8864,135.41,23.39251458,32.0374,32.63
28/08/2012,31.1,28.59,29.04,208.96,180.477,166.4345,135.546,23.47346655,31.8734,32.51
29/08/2012,31.055,28.5,28.94,208.77,179.931,166.2567,135.342,23.4664358,31.8923,32.46
30/08/2012,30.905,28.163,28.74,209.06,180.73,166.6418,135.478,23.41363142,31.6212,32.52
31/08/2012,31.11,28.54,28.82,209.28,180.517,166.8936,135.387,23.48755264,31.6842,32.69
03/09/2012,31.09,28.89,28.85,209.93,180.077,167.1824,135.353,23.48755264,31.7977,33.08
04/09/2012,30.855,28.535,28.66,209.86,179.984,167.0565,135.421,23.65297196,31.5644,33.03
05/09/2012,31.03,28.585,28.52,209.71,179.344,166.9232,135.342,23.61073829,31.5076,32.85
06/09/2012,31.485,29.58,28.95,209.06,178.345,166.59,135.228,23.82193125,31.9491,33.02
07/09/2012,31.68,29.743,29.19,209.21,178.798,167.4416,135.773,23.84304808,32.0185,33.14
10/09/2012,31.71,29.575,29.16,208.68,178.398,167.1158,135.784,23.65651192,31.8734,33.3
11/09/2012,31.725,29.99,29.14,208.63,178.478,167.3083,135.796,23.72689319,31.7977,33.28
12/09/2012,31.67,30.07,29.12,208.17,177.598,167.2935,135.784,23.77618219,32.132,33.35
13/09/2012,31.75,29.76,28.99,208.3,178.331,167.6194,136.08,24.06832712,31.9239,33.46
14/09/2012,32.38,30.42,29.81,207.25,176.625,167.3528,135.887,24.2020589,32.2897,34.14
17/09/2012,32.225,30.268,29.61,207.14,176.999,167.9156,136.068,24.13167764,32.1888,33.63
18/09/2012,32.19,29.925,29.58,207.47,177.425,168.2859,136.17,23.90288322,32.0122,33.2
19/09/2012,32.255,30.1,29.64,207.63,177.718,168.5673,136.352,23.76912686,32.1888,32.79
20/09/2012,32.11,29.933,29.59,207.885,178.238,168.8635,136.511,23.41714679,32.1824,32.81
21/09/2012,32.275,30.2,29.75,207.89,178.051,168.6043,136.511,23.42068675,32.1257,32.97
24/09/2012,32.11,30.015,29.71,208.32,178.451,169.1597,136.693,23.33444942,32.0374,32.6
25/09/2012,32.25,30.163,29.72,208.27,178.051,168.9894,136.5,22.99028677,32.1509,32.9
26/09/2012,31.5,29.335,29.28,208.98,179.691,169.0042,136.772,22.98674681,32.0311,32.36
27/09/2012,31.74,29.425,29.58,209.22,179.651,169.3078,136.715,23.0860869,31.8482,32.51
28/09/2012,31.675,28.808,29.55,209.185,179.744,169.493,136.852,23.05029398,31.5455,32.88
01/10/2012,32.16,29.37,29.95,209.14,179.464,169.8633,136.772,22.88030221,31.6653,33.01
02/10/2012,31.86,29.3,29.7,209.31,179.478,170.3298,136.931,23.05415352,31.8545,32.98
03/10/2012,32.03,29.275,29.79,209.25,179.704,170.2632,137.26,23.10027132,31.7851,32.5
04/10/2012,32.16,29.23,29.54,209.2,179.771,170.7668,137.465,23.0931914,31.8797,32.77
05/10/2012,32.375,29.75,29.84,208.39,178.838,170.7594,137.374,23.12156024,32.3149,32.77
08/10/2012,32.1,29.295,29.51,208.28,179.451,170.7816,137.567,23.07190248,32.2266,32.64
09/10/2012,31.85,29.018,29.51,208.58,179.464,171.0334,137.578,22.98674681,32.1698,32.72
10/10/2012,31.755,28.845,29.44,208.21,179.291,170.9371,137.351,23.0789824,32.0311,32.74
11/10/2012,31.805,29.218,29.6,208.43,179.131,171.574,137.124,23.06125802,32.3212,33.04
12/10/2012,31.555,29.015,29.41,209.02,179.797,172.3738,137.396,22.97964231,32.3653,32.4
15/10/2012,31.61,29.215,29.48,208.91,179.584,172.2553,137.476,23.1322047,32.5987,32.14
16/10/2012,32.075,29.92,29.73,208.49,178.758,172.1294,137.306,23.27412263,33.0717,32.29
17/10/2012,32.205,30.218,29.68,207.77,177.692,172.0553,137.658,23.21025587,33.2483,32.4
18/10/2012,32.22,30.29,29.74,207.44,177.665,172.1516,137.726,23.44797393,33.2924,32.4
19/10/2012,31.83,29.878,29.56,207.48,177.945,172.0405,137.851,23.25283371,33.5699,32.32
22/10/2012,31.52,29.765,29.57,207.57,177.785,171.4999,137.782,23.13576924,33.2104,31.98
23/10/2012,31.15,29.125,29.15,207.92,178.291,171.2333,137.896,22.90159113,32.6807,31.45
24/10/2012,31.23,29.27,29.36,207.84,178.465,171.1667,137.919,22.88386676,32.5861,31.54
25/10/2012,31.11,29.18,29.55,207.53,178.305,171.1444,137.941,22.82,32.6617,31.45
26/10/2012,31.1,29.335,29.41,207.89,178.838,171.1296,138.032,22.79,32.8194,31.52
29/10/2012,31.09,29.138,29.43,208.33,179.864,171.5221,138.305,22.92,32.9455,31.35
30/10/2012,31.21,29.583,29.44,208.13,179.598,171.4259,138.168,22.88,33.1095,31.5
31/10/2012,31.04,29.43,29.23,208.29,179.811,171.7443,138.384,22.84,33.3429,31.72
01/11/2012,31.495,29.803,29.87,208.42,179.851,171.6628,138.486,23.16,33.3239,31.76
02/11/2012,31.46,29.96,30.07,208.25,180.051,171.9146,138.645,23.27,33.4627,31.27
05/11/2012,31.19,29.615,30.01,208.74,180.371,172.0627,138.759,23.32,33.0843,31.2
06/11/2012,31.41,29.825,30.23,208.66,180.304,171.5147,138.781,23.37,33.0717,31.6
07/11/2012,30.73,29.175,29.83,209.23,181.05,171.6184,139.19,23.34,32.8699,31.43
08/11/2012,30.735,29.13,29.87,209.12,181.21,171.2259,139.201,23.32,32.7563,31.52
09/11/2012,30.56,29.158,29.85,209.76,181.45,171.0778,139.224,23.2,32.5104,31.57
12/11/2012,30.435,29.1,29.95,209.94,181.424,171.3592,139.224,23.11,32.6176,31.48
13/11/2012,30.63,29.285,29.6,210.02,181.397,171.3888,139.02,23.15,32.605,31.47
14/11/2012,30.25,29.06,29.34,210.01,181.49,171.574,139.122,23.15,32.3843,31.6
15/11/2012,29.85,28.945,29.05,210.2,181.485,171.7443,139.27,22.83,32.1572,31.47
16/11/2012,29.67,28.59,29.11,210.45,181.739,171.7813,139.292,22.61,31.7851,31.19
19/11/2012,30.505,29.36,29.52,209.81,181.35,171.4555,139.077,22.61,32.2329,31.91
20/11/2012,30.65,29.535,29.48,209.53,180.626,171.4259,138.929,22.61,32.214,31.86
21/11/2012,30.69,29.59,29.41,209.14,180.372,170.9466,138.895,22.61,32.2936,31.76
22/11/2012,30.9,29.815,29.52,209.2,180.398,171.2978,138.986,22.88,32.4197,31.79
23/11/2012,31.01,30.06,29.62,209.18,180.398,171.4098,139.054,22.93,32.5901,31.97
26/11/2012,30.91,29.92,29.51,209.61,180.693,171.8582,139.247,22.9,32.4828,31.96
27/11/2012,31.03,29.9,29.61,209.49,180.425,171.7386,139.258,22.9,32.8046,32.07
28/11/2012,30.93,29.955,29.52,209.85,181.19,171.7536,139.531,22.91,33.0064,31.85
29/11/2012,31.31,30.345,29.81,209.71,181.136,171.9329,139.576,22.91,33.7887,32.17
30/11/2012,31.26,30.313,29.6,209.91,181.082,172.2019,139.599,22.97,34.1104,32.09
03/12/2012,31.285,30.375,29.63,209.615,180.761,172.1795,139.531,22.97,33.978,32.35
04/12/2012,31.1,30.52,29.69,209.99,180.935,172.6278,139.656,22.97,33.6878,32.04
05/12/2012,31.05,30.515,29.92,210.23,181.645,172.8221,140.03,22.96,33.5237,31.96
06/12/2012,31.22,30.673,30.34,210.32,182.289,172.5755,140.11,22.96,33.6499,31.83
07/12/2012,31.265,30.6,30.44,209.92,182.316,171.9628,140.246,22.96,33.8013,31.72
10/12/2012,31.405,30.555,30.74,209.75,182.249,172.7996,140.064,23.52,33.8707,31.83
11/12/2012,31.69,30.875,30.8,209.47,181.994,172.0674,140.144,23.47,33.8518,31.72
12/12/2012,31.67,30.945,30.75,209.28,181.873,172.1346,140.166,23.31,33.8266,31.78
13/12/2012,31.52,30.94,30.63,208.77,181.686,171.8357,140.178,23.31,33.9023,31.61
14/12/2012,31.33,30.938,30.52,209.04,181.699,171.9329,140.257,23.31,33.9653,31.68
17/12/2012,31.485,30.98,30.4,208.8,181.391,171.8731,140.189,23.09,34.0537,31.67
18/12/2012,31.91,31.15,30.45,207.94,180.935,171.1483,140.155,23.14,34.1231,31.71
19/12/2012,31.955,31.28,30.61,208.35,180.881,171.6489,140.28,23.15,34.1798,31.63
20/12/2012,31.755,31.3,30.6,208.2,180.975,171.507,140.393,23.38,34.3502,31.39
21/12/2012,31.585,31.21,30.34,208.61,181.458,171.7685,140.541,23.38,34.3186,31.42
24/12/2012,31.575,31.21,30.34,208.45,181.458,171.761,140.53,23.38,34.306,31.42
25/12/2012,31.575,31.21,30.34,208.45,181.458,171.761,140.53,23.38,34.306,31.42
26/12/2012,31.575,31.21,30.34,208.45,181.458,171.761,140.53,23.38,34.306,31.42
27/12/2012,31.19,31.37,30.48,209,182.128,172.0225,140.779,23.27,34.6088,31.53
28/12/2012,31.215,31.01,30.68,209.04,182.329,172.172,140.929,23.25,34.2934,31.46
31/12/2012,30.785,31.01,30.68,209.05,182.329,172.2019,140.894,23.25,34.1798,31.46
01/01/2013,30.785,31.01,30.68,209.05,182.329,172.2019,140.894,23.25,34.1798,31.46
02/01/2013,32.11,31.908,31.69,208.15,180.72,171.5966,140.71,23.78,34.6719,31.92
03/01/2013,32.38,31.815,32,207.7,180.251,171.6489,140.56,23.89,34.306,31.64
04/01/2013,32.355,31.958,31.85,206.93,179.379,171.1931,140.513,24.01,34.6214,31.06
07/01/2013,32.305,31.74,31.61,207.25,179.661,171.7386,140.594,23.87,34.4132,31.2
08/01/2013,32.17,31.72,31.33,207.6,180.023,171.8357,140.733,23.83,34.2492,31.31
09/01/2013,32.38,31.88,31.64,207.69,180.224,171.9404,140.894,24.03,34.1672,31.26
10/01/2013,32.4,31.923,31.35,207.46,179.286,171.7087,140.513,24.03,33.8455,31.6
11/01/2013,32.505,32.04,30.87,207.47,179.004,171.4098,140.467,23.46,33.6751,31.23
14/01/2013,32.515,31.983,30.94,207.92,179.353,171.8283,140.548,23.52,33.7319,31.39
15/01/2013,32.465,31.873,30.85,208.26,179.795,171.8432,140.594,23.6,33.7824,31.49
16/01/2013,32.575,31.873,30.93,208.16,179.835,171.6788,140.536,23.68,33.8644,31.36
17/01/2013,32.725,32.05,31.09,207.78,179.205,171.365,140.26,23.63,33.8518,31.59
18/01/2013,32.705,31.945,31.18,208,179.768,171.5593,140.444,23.69,33.978,31.57
21/01/2013,32.935,32.163,31.11,207.73,179.312,171.1558,140.237,23.75,33.9023,31.7
22/01/2013,32.835,32.033,31.12,207.8,179.554,171.4547,140.248,23.74,33.713,31.78
23/01/2013,32.995,31.953,30.99,208.3,180.077,171.5144,140.375,23.74,33.7256,31.86
24/01/2013,33.235,32.133,30.9,207.88,179.728,171.1035,140.144,23.77,33.9275,31.74
25/01/2013,33.145,32.405,30.36,207.34,178.83,170.7598,139.706,23.64,33.8707,31.62
28/01/2013,33.19,32.44,30.3,206.66,178.039,170.1695,139.36,23.62,33.877,31.62
29/01/2013,33.29,32.46,30.53,206.87,178.173,170.2292,139.29,23.55,33.7635,31.79
30/01/2013,33.305,32.28,30.24,206.48,177.811,169.3625,138.944,23.61,33.8833,32.11
31/01/2013,33.125,31.94,30.13,206.76,178.347,169.7959,138.933,23.37,33.53,31.94
01/02/2013,33.42,32.003,30.08,207.08,178.588,170.6028,139.175,23.37,33.6562,32.34
04/02/2013,33.16,31.013,30.09,206.93,179.165,170.3189,139.164,23.43,33.1831,32.25
05/02/2013,33.375,31.295,30.14,206.59,178.709,169.6464,139.002,23.66,33.53,32.21
06/02/2013,33.405,30.9,30,206.79,179.098,170.3637,139.152,23.39,33.3156,32.07
07/02/2013,33.215,30.645,30.06,207.25,179.554,170.5207,139.383,23.57,33.0127,32.01
08/02/2013,33.53,31.05,30.41,206.93,179.567,170.5132,139.533,23.77,33.3976,32.18
11/02/2013,33.55,30.975,30.27,206.98,179.527,170.7224,139.521,23.7,33.2777,31.9
12/02/2013,33.58,31.29,30.23,206.82,179.138,170.4833,139.452,23.78,33.5994,31.83
13/02/2013,33.6,31.378,30.48,206.53,178.803,170.304,139.533,23.86,34.0537,31.93
14/02/2013,33.625,31.125,30.67,206.58,179.286,170.4011,139.787,23.88,33.7382,31.83
15/02/2013,33.685,30.875,30.56,206.59,179.1,170.5879,139.729,23.89,33.7698,31.59
18/02/2013,33.65,30.938,30.53,206.72,179.465,170.6776,139.798,23.9,33.9969,31.6
19/02/2013,33.8,31.448,30.69,206.75,179.532,170.4833,139.983,23.99,34.2366,31.45
20/02/2013,33.75,31.15,30.56,206.67,179.235,170.5224,139.925,24.11,34.2459,31.24
21/02/2013,33.25,30.51,30.27,207.15,180.207,170.741,140.248,24.05,33.7467,30.98
22/02/2013,33.41,31.1,30.47,207.23,180.422,171.1404,140.444,24.24,33.8668,30.84
25/02/2013,33.59,31.278,30.6,207.45,180.341,171.2158,140.49,24.14,33.9679,30.89
26/02/2013,32.915,30.37,30.39,208.3,181.839,171.6981,140.663,23.97,33.7657,30.75
27/02/2013,33.4,30.87,30.56,208.1,181.933,171.5097,140.663,23.97,33.8857,30.68
28/02/2013,33.66,31.11,30.81,208,181.974,171.487,140.813,24.49,34.2396,30.54
01/03/2013,33.51,30.92,30.98,208.3,182.432,171.5549,140.952,24.61,34.227,30.2
04/03/2013,33.625,30.95,30.65,208.24,182.405,171.4343,140.998,24.76,34.1512,30.09
05/03/2013,34.13,31.665,31.03,207.93,182.014,171.163,140.848,24.76,34.5935,30.3
06/03/2013,34.13,31.675,31.16,207.7,181.987,170.8239,140.986,25.17,34.5303,30.16
07/03/2013,34.22,31.795,30.98,207.1,181.461,170.4169,140.756,25.17,34.8589,30.31
08/03/2013,34.29,32.21,31.48,206.41,181.124,169.6634,140.779,24.84,34.8716,30.35
11/03/2013,34.42,32.09,31.3,206.58,181.299,169.8593,140.906,24.84,34.524,30.39
12/03/2013,34.37,32.005,30.93,206.74,181.731,170.2135,141.09,24.78,34.2965,30.54
13/03/2013,34.46,31.98,31.02,206.53,181.839,169.9271,141.113,24.91,34.3787,30.36
14/03/2013,34.615,32.41,30.93,206.55,181.866,170.0854,141.171,25.06,34.7831,30.46
15/03/2013,34.62,32.21,30.54,207.01,182.189,170.2813,141.309,24.935,34.5809,30.61
18/03/2013,34.5,31.985,30.41,207.34,182.797,170.643,141.333,25.006,34.6883,30.38
19/03/2013,34.27,31.6,30.28,207.81,183.592,171.0274,141.633,24.996,34.3534,30.35
20/03/2013,34.53,32.015,30.35,207.8,183.039,170.7636,141.425,24.975,34.5177,30.36
21/03/2013,34.41,31.758,30.21,207.57,183.336,170.5677,141.494,24.996,34.385,30.38
22/03/2013,34.46,31.72,29.92,207.72,183.174,170.4019,141.39,25.016,34.3534,30.33
25/03/2013,34.375,31.33,30.23,207.8,183.646,170.8842,141.702,25.247,34.3155,30.39
26/03/2013,34.565,31.215,30.59,207.85,183.633,170.9897,141.575,25.409,34.2207,30.4
27/03/2013,34.6,30.898,30.82,208.05,184.483,171.065,141.633,25.63,33.9552,30.52
28/03/2013,34.72,30.995,30.82,208.34,184.375,171.2308,141.448,25.58,34.3407,30.27
29/03/2013,34.72,30.995,30.82,208.34,184.375,171.2308,141.448,25.58,34.3407,30.27
01/04/2013,34.72,30.995,30.82,208.34,184.375,171.2308,141.448,25.58,34.3407,30.27
02/04/2013,34.88,31.6,30.79,208.19,184.065,171.3137,141.379,25.781,34.7262,30.05
03/04/2013,34.63,31.215,30.36,208.35,184.334,171.8337,141.54,25.65,34.7642,29.9
04/04/2013,34.61,30.97,30.19,208.94,184.833,172.4742,141.644,25.892,34.4671,29.6
05/04/2013,34.305,30.573,29.4,209.47,185.184,174.1849,141.783,25.711,34.1322,29.6
08/04/2013,34.45,30.64,29.61,209.925,184.833,173.9588,141.69,25.933,34.0248,29.71
09/04/2013,34.68,30.683,29.68,209.76,184.537,173.8006,141.852,25.802,34.1322,29.91
10/04/2013,35.165,31.463,30.2,209.52,184.024,172.9339,141.783,26.074,34.682,29.89
11/04/2013,35.42,31.7,30.05,209.09,184.038,173.2504,141.956,26.205,34.7894,29.84
12/04/2013,35.13,31.26,29.48,209.26,184.672,174.0342,142.152,26.245,35.1876,29.4
15/04/2013,34.99,31.135,29.35,209.87,184.793,174.0342,142.232,26.194,34.821,28.66
16/04/2013,34.765,30.935,29.4,210.23,184.456,174.2904,142.082,26.033,34.7894,28.68
17/04/2013,34.4,30.295,29.11,210.05,185.049,174.2452,142.313,25.963,34.2649,28.59
18/04/2013,34.325,30.325,29.24,210.24,185.022,174.2603,142.29,26.013,34.3787,28.65
19/04/2013,34.46,30.565,29.54,210.01,184.766,174.2377,142.175,26.235,34.6757,28.69
22/04/2013,34.44,30.68,29.63,210.25,185.103,174.3959,142.406,26.245,34.7452,28.64
23/04/2013,35.01,31.59,29.99,210.16,184.806,174.5466,142.44,26.456,35.2318,28.57
24/04/2013,35.05,32.055,30.09,210.02,184.968,174.6823,142.809,26.618,35.6299,28.72
25/04/2013,35.255,32.105,30.48,209.95,184.887,174.4713,142.775,26.678,35.6363,29.1
26/04/2013,35.09,31.895,30.12,210.41,185.292,175.1646,142.948,26.416,35.5478,28.99
29/04/2013,35.305,32.37,30.17,210.52,185.36,175.4283,143.155,26.497,36.0028,29.35
